Set_Number,Language,Weighted_Average,S_su,S_aa,S_fa,S_va,S_bu,S_pr,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_xc,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_va_ion,S_bu_ion,S_pro_ion,S_ac_ion,S_hco3_ion,S_nh3,S_cat,S_an,S_gas_h2,S_gas_ch4,S_gas_co2,time
72,DynPy,0.952102827,0.011956148,0.005309761,0.099063514,0.01146722,0.013273102,0.015620376,0.139960678,2.35E-07,0.054032846,0.138663034,0.114335683,0.30432791,0.28185596,0.03044059,0.089215414,0.02895822,0.45536594,1.026633075,0.237749082,0.383579895,0.129720724,0.704779401,0.300532858,28.95175981,0.011435319,0.013239348,0.015574952,0.139651699,0.128638254,0.003204263,0.037890175,0.017923996,1.03E-05,1.605798156,0.014330124,108.7341194
73,DynPy,0.949611333,0.011956113,0.005308148,0.098155733,0.01154065,0.013312282,0.01557512,0.137762468,2.35E-07,0.053623066,0.138772565,0.114724014,0.295392539,0.275938032,0.029775558,0.091229415,0.027257257,0.444789999,1.050110456,0.225207306,0.389160767,0.130815253,0.704779553,0.298479581,23.72824325,0.011508046,0.013277902,0.015529124,0.137453616,0.128595054,0.003167195,0.041516738,0.02205333,1.03E-05,1.59258846,0.014539627,110.8041303
74,DynPy,1.03630834,0.01195419,0.005312926,0.098886091,0.011662962,0.0132677,0.015915404,0.234634755,2.37E-07,0.05572015,0.158181873,0.139726804,0.315865806,0.297942904,0.029297012,0.111041495,0.031329839,0.440735366,1.276898892,0.258003691,0.465765181,0.146224341,0.815974955,0.337944134,25.30416679,0.011634992,0.013238615,0.015875504,0.234188248,0.148227487,0.004523732,0.036875243,0.019910618,1.02E-05,1.630583733,0.014238974,108.9855845
75,DynPy,1.003359597,0.011955076,0.005316121,0.09824221,0.011541785,0.013276968,0.015665492,0.188309109,2.36E-07,0.054965302,0.153820333,0.126931783,0.316758485,0.294275807,0.031462977,0.100280765,0.029910472,0.47059919,1.152529943,0.247392933,0.42719456,0.141270894,0.767289948,0.323592933,22.05830427,0.011513153,0.01324686,0.015624867,0.18793842,0.143828153,0.00397673,0.044333313,0.020245452,1.02E-05,1.619209871,0.014318559,110.3408329
76,DynPy,1.012587699,0.011954403,0.005316117,0.098409684,0.011580356,0.013255951,0.015951774,0.203857579,2.36E-07,0.05500237,0.151353797,0.136482116,0.341915999,0.319347197,0.031381408,0.106853576,0.026733138,0.467215413,1.22802818,0.220351599,0.452650393,0.144752744,0.783993322,0.326072997,22.97543632,0.01155091,0.013225139,0.015909373,0.203446243,0.141291746,0.004174562,0.034349206,0.02190537,1.02E-05,1.616018653,0.014384932,108.8867769
77,DynPy,0.959383275,0.011956103,0.005310681,0.098766774,0.011541012,0.013326587,0.015584614,0.143144095,2.35E-07,0.054609981,0.138682512,0.114790881,0.326412181,0.304755104,0.029991181,0.091075342,0.030847339,0.450259928,1.047843698,0.254147002,0.388714247,0.131172324,0.721184203,0.307460857,22.952264,0.011509385,0.013293203,0.01553997,0.142832804,0.128795587,0.003264476,0.038778054,0.018999433,1.03E-05,1.620331855,0.014112799,110.4547081
78,DynPy,0.943927783,0.011956366,0.00530951,0.098208728,0.011486171,0.013246757,0.015563859,0.134341215,2.35E-07,0.053687448,0.136748981,0.112056494,0.328992559,0.306826746,0.028905919,0.088742088,0.026319814,0.431520178,1.021247551,0.217220695,0.380174771,0.127192002,0.68276029,0.289888548,23.04322919,0.011453701,0.013212526,0.015517868,0.134039844,0.126714047,0.003091666,0.042357808,0.022237527,1.03E-05,1.600895433,0.014344881,108.607378
79,DynPy,0.971966653,0.011955516,0.005308666,0.098867647,0.011575151,0.013281286,0.015817144,0.160586334,2.36E-07,0.054525623,0.144417165,0.121453734,0.316071298,0.298971678,0.028905696,0.096101253,0.030769637,0.434754065,1.106049185,0.253323785,0.407684094,0.132579739,0.73921555,0.311816524,25.46284868,0.011544358,0.013248989,0.015773159,0.160247338,0.134402553,0.00355531,0.036632137,0.017344476,1.03E-05,1.612541944,0.014380373,110.5788198
80,DynPy,0.972806199,0.011955238,0.005315615,0.097892719,0.011588804,0.013318812,0.015774349,0.162289818,2.35E-07,0.054355367,0.142189324,0.124921667,0.313259122,0.291781199,0.030389931,0.09779105,0.026739346,0.453106038,1.124033699,0.221332775,0.414755758,0.1363054,0.735292137,0.309381921,22.84344544,0.011557295,0.01328571,0.015729517,0.161939667,0.132126613,0.003579986,0.036554845,0.022960049,1.02E-05,1.607864135,0.014330217,108.9313114
81,DynPy,0.988540272,0.011954698,0.005318442,0.098188069,0.011618712,0.013225395,0.015932522,0.200993319,2.37E-07,0.054636106,0.154642913,0.13209043,0.301288132,0.284053507,0.027963394,0.104480782,0.027126784,0.418727774,1.200261324,0.224093831,0.4398861,0.13781073,0.75845601,0.313686626,23.05468415,0.011589822,0.013195335,0.015891109,0.200596747,0.144575557,0.004129089,0.037148499,0.017119314,1.03E-05,1.61116011,0.01437369,110.5873225
82,DynPy,0.985806618,0.011955371,0.005313966,0.09818466,0.011578578,0.013245634,0.015651744,0.171590801,2.36E-07,0.054812138,0.147120694,0.123165428,0.319389723,0.296732563,0.027965541,0.09698888,0.029172352,0.420098729,1.1151631,0.241341313,0.410723064,0.133122541,0.733239506,0.306233484,28.23980887,0.011548883,0.013214581,0.015609782,0.171241591,0.137261339,0.003736002,0.042587931,0.021802329,1.03E-05,1.624316215,0.014066828,108.5779545
83,DynPy,0.944666556,0.011956286,0.005312597,0.098149148,0.011495858,0.013341941,0.015735304,0.130245934,2.36E-07,0.053521301,0.134476896,0.112937802,0.300704519,0.278254582,0.031124412,0.087976221,0.027916748,0.464432504,1.011842698,0.230829878,0.377900106,0.128703771,0.696488699,0.296604837,28.63050088,0.011462234,0.013306269,0.015687196,0.129943624,0.124291863,0.003014167,0.03634423,0.019666823,1.04E-05,1.590911175,0.014569612,110.2634642
84,DynPy,0.982376486,0.011955307,0.005314247,0.098577978,0.011583633,0.013217617,0.015616908,0.160462701,2.36E-07,0.054719022,0.141141083,0.124040347,0.338283592,0.320535685,0.027192928,0.098723975,0.031835727,0.411158732,1.135053355,0.262896913,0.4173407,0.13406727,0.750534043,0.313963069,26.14227124,0.011552093,0.013184719,0.015572459,0.160115994,0.131139191,0.003549764,0.035424267,0.021996349,1.03E-05,1.615635664,0.014241588,108.9190881
85,DynPy,1.04682565,0.011954367,0.005319762,0.098896453,0.011622981,0.01326877,0.015719701,0.24154258,2.36E-07,0.055718989,0.163096313,0.136932027,0.354243769,0.333499455,0.029983143,0.10762316,0.032745665,0.451566951,1.236038393,0.26979225,0.453686778,0.145716484,0.80753339,0.338541486,23.73658727,0.011596108,0.013240727,0.015681707,0.241099438,0.153179555,0.00459319,0.042992879,0.018105844,1.01E-05,1.63244955,0.014212471,110.3486476
86,DynPy,1.029789814,0.011954387,0.005316511,0.098314329,0.011664343,0.013244791,0.015925684,0.227943317,2.37E-07,0.055638698,0.157742661,0.13663397,0.326489167,0.309151302,0.027847454,0.108944273,0.030510851,0.419378901,1.251967819,0.252333865,0.456426095,0.142031864,0.795517272,0.32904368,27.47847421,0.011636534,0.013215926,0.015885994,0.227512097,0.147870793,0.004448988,0.039230032,0.019708363,1.02E-05,1.633963293,0.01410977,108.8112874
87,DynPy,0.985091838,0.011955169,0.00531577,0.098401607,0.011592634,0.013216966,0.015837653,0.182454474,2.36E-07,0.054931756,0.150107963,0.125694387,0.30424273,0.283163937,0.026904557,0.098685422,0.030155493,0.405802847,1.134279517,0.249147392,0.416684119,0.131855716,0.741554494,0.309307092,22.8067582,0.011563549,0.013186653,0.015796116,0.182091229,0.140253207,0.003895005,0.043032448,0.021453836,1.03E-05,1.626054158,0.014063999,110.1035023
88,DynPy,1.341212456,0.011963582,0.005315802,0.098141829,0.011757843,0.013209549,0.01572616,0.112514758,2.36E-07,0.051751209,0.112900076,0.149279096,0.346510346,0.33026754,0.02446941,0.116107382,0.027078707,0.368391951,1.33439617,0.223657631,0.480066944,0.144973179,0.830608219,0.325233644,22.03463002,0.011756283,0.013207949,0.01572398,0.112502925,0.112483362,0.056358415,0.043033617,0.021422251,9.98E-06,1.502072662,0.016381284,107.8966496
89,DynPy,0.969073165,0.011955365,0.00531439,0.097610482,0.011637066,0.013220606,0.01574842,0.183444346,2.36E-07,0.054805375,0.150825983,0.123179065,0.311681274,0.291844484,0.02511552,0.097142617,0.025829978,0.377120257,1.116846043,0.214193902,0.407870529,0.128108901,0.704742477,0.291915707,28.79595737,0.011608534,0.013190975,0.015708057,0.183087446,0.141135467,0.003903348,0.04230246,0.017302885,1.04E-05,1.63315431,0.01388176,110.2121897
90,DynPy,0.985555051,0.011954792,0.005317838,0.098008179,0.011644174,0.01318897,0.015647728,0.200703316,2.36E-07,0.055057984,0.151426279,0.130729369,0.301888443,0.281753209,0.02542791,0.103366125,0.025857237,0.381578967,1.187601391,0.213697655,0.433115046,0.135083273,0.736197312,0.303187023,23.9157728,0.011615515,0.013159297,0.015607469,0.200311344,0.141662311,0.004127289,0.040843593,0.022375479,1.03E-05,1.63242789,0.013961216,108.5247366
91,DynPy,0.9612825,0.011956078,0.005309732,0.099188838,0.011568906,0.013251892,0.015546971,0.151638015,2.35E-07,0.054677995,0.14183801,0.114998966,0.31568323,0.298437436,0.026308128,0.090070662,0.030542681,0.397530579,1.036471584,0.250726171,0.381868126,0.125032133,0.697689637,0.295405115,27.21015197,0.0115385,0.013220054,0.015504257,0.151321758,0.132112645,0.003406203,0.044042864,0.020881514,1.04E-05,1.629727936,0.013887351,110.0578024
92,DynPy,1.031730334,0.011954183,0.00531363,0.099444462,0.011697784,0.013192949,0.015860618,0.240700712,2.35E-07,0.055674639,0.158468435,0.1397871,0.348605936,0.326277352,0.024534948,0.109411382,0.032837215,0.373869904,1.257985985,0.269294098,0.455437699,0.138268768,0.794598361,0.328879054,27.2020962,0.01167011,0.013164418,0.015821394,0.240248866,0.148622945,0.004585905,0.036103322,0.018647433,1.02E-05,1.635799149,0.014074702,108.7506917
93,DynPy,1.005069062,0.011954968,0.005313302,0.098397056,0.011564041,0.013251219,0.015774716,0.186043525,2.36E-07,0.054951918,0.151611543,0.128384438,0.314212468,0.294473505,0.030338109,0.102620998,0.031338929,0.45572007,1.180036173,0.259079499,0.435501737,0.141054338,0.779129894,0.328192081,29.24920541,0.011534651,0.013220434,0.015732807,0.185668322,0.141537094,0.003928797,0.037909852,0.017648221,1.02E-05,1.614740042,0.014401774,110.3415504
94,DynPy,0.943875387,0.011956017,0.005306777,0.098044176,0.011588827,0.013209993,0.015566359,0.154985944,2.35E-07,0.054588252,0.141474703,0.115640653,0.315548571,0.297957531,0.024343523,0.089449841,0.026748554,0.36664533,1.029878012,0.221149461,0.377643709,0.121115351,0.668726591,0.279606807,24.69191909,0.011558757,0.01317866,0.015524137,0.154666824,0.131889736,0.003468188,0.043412933,0.021001903,1.04E-05,1.636068371,0.013697928,108.4122841
95,DynPy,1.020164403,0.011954392,0.005315853,0.097902299,0.011581153,0.013260063,0.015893731,0.214450029,2.36E-07,0.055112366,0.154851109,0.136614441,0.35361052,0.330665766,0.031610273,0.107121052,0.026265758,0.470122642,1.231162911,0.217332083,0.453803403,0.145739315,0.783311473,0.326596138,24.13761943,0.011552547,0.013230123,0.015852692,0.214029697,0.14483252,0.004298028,0.036504817,0.020364149,1.02E-05,1.619701422,0.014300579,110.579576
96,DynPy,1.008727396,0.011954802,0.00531422,0.099144668,0.011600124,0.013312011,0.01574325,0.188370421,2.35E-07,0.054905697,0.151096852,0.130671209,0.333804778,0.311395469,0.031279372,0.103274436,0.030186479,0.468363807,1.187332072,0.247827676,0.437313791,0.14318909,0.782606432,0.329254668,23.70188331,0.011570443,0.013280876,0.015701143,0.187987969,0.140993447,0.003972815,0.038117005,0.020605267,1.01E-05,1.612646958,0.01443394,109.0074449
97,DynPy,1.026993785,0.011954294,0.005315448,0.098827123,0.011666313,0.013192401,0.015730895,0.233784079,2.35E-07,0.055479735,0.158301402,0.138047494,0.347427753,0.326518571,0.025614316,0.108224847,0.031448917,0.388218339,1.243931326,0.259050428,0.452285667,0.139630139,0.785994823,0.326160337,22.23811439,0.011638572,0.013163726,0.015691792,0.233342962,0.148418822,0.004506399,0.039977317,0.021174674,1.02E-05,1.631419124,0.014126305,110.2495379
98,DynPy,0.940643883,0.011956369,0.005307676,0.09891002,0.011487146,0.013238043,0.015543335,0.134731611,2.35E-07,0.054314816,0.135512058,0.112020945,0.317314489,0.294640922,0.02830759,0.088567949,0.030800804,0.426216656,1.019584013,0.253467128,0.37925209,0.126635074,0.701591774,0.298767501,23.719352,0.011454849,0.013204019,0.015497653,0.134431001,0.125617934,0.003107087,0.036600501,0.017519476,1.03E-05,1.616245282,0.014108764,108.8080237
99,DynPy,0.96916015,0.011955501,0.005316727,0.098631325,0.011601748,0.013245918,0.015710877,0.168480889,2.35E-07,0.054720133,0.146137872,0.121568957,0.319629083,0.297911968,0.026407718,0.094754134,0.02942655,0.398126851,1.088914777,0.242514869,0.399992576,0.128304438,0.716258344,0.300908455,24.25825143,0.011571969,0.01321484,0.015668724,0.168137735,0.13633712,0.003684736,0.041251524,0.019892796,1.03E-05,1.626260203,0.014009869,110.386657
100,DynPy,1.336180706,0.011963899,0.00532003,0.099308,0.011742926,0.013243968,0.015707361,0.105255779,2.36E-07,0.052134555,0.1089244,0.142419817,0.313059498,0.296236428,0.025290205,0.111973948,0.030012471,0.382303467,1.285913691,0.245998412,0.46445226,0.142730236,0.827734224,0.327246125,29.02558088,0.011741469,0.013242467,0.015705324,0.105245422,0.108548181,0.056015905,0.043106488,0.019026171,1.00E-05,1.515718945,0.01618723,108.3071859
101,DynPy,0.998031806,0.011955095,0.00531393,0.099434809,0.011565187,0.013241146,0.015711122,0.175019568,2.35E-07,0.054765345,0.1485696,0.126726985,0.330462986,0.309933355,0.029518119,0.10140361,0.03241526,0.444741614,1.165914115,0.26581517,0.430081639,0.139287829,0.775765088,0.327068148,24.5872079,0.011534982,0.013209534,0.015668229,0.174656844,0.138442554,0.003776699,0.03792265,0.019422918,1.02E-05,1.609646989,0.014474047,110.5532882
102,DynPy,0.968285786,0.011955305,0.005318149,0.097732473,0.011604678,0.013225394,0.015669288,0.172512802,2.36E-07,0.05428745,0.147846835,0.123987103,0.332866042,0.315419486,0.026456614,0.097176138,0.02662364,0.396917886,1.11644702,0.220695198,0.409778418,0.130758622,0.714549805,0.296953526,22.19504527,0.011574748,0.013194214,0.015627044,0.172159742,0.137886781,0.003740501,0.040526602,0.019918242,1.03E-05,1.612410771,0.014232689,108.6503115
103,DynPy,0.945116225,0.011956024,0.00530968,0.098626101,0.011612282,0.013267514,0.015663501,0.135933645,2.36E-07,0.054210185,0.132724806,0.115690878,0.316123022,0.297373388,0.025196239,0.09001186,0.03164456,0.382379727,1.035790307,0.261197432,0.379804691,0.122648414,0.699985664,0.293766242,25.9674623,0.01157882,0.013232566,0.01561632,0.135622798,0.122810318,0.003132832,0.034674449,0.022024786,1.04E-05,1.613853933,0.014147942,110.4530251
104,DynPy,0.926130946,0.011956003,0.005312754,0.097935124,0.011561251,0.013206567,0.015526991,0.142159387,2.36E-07,0.054030822,0.135899643,0.11587178,0.313502564,0.294280344,0.025288937,0.089637844,0.026095385,0.379763577,1.030904357,0.21585182,0.379738727,0.122942182,0.6719412,0.280312347,22.9286261,0.011529112,0.013173007,0.015481871,0.141845782,0.12608128,0.003249611,0.034891956,0.018940012,1.04E-05,1.616675315,0.01404632,108.7303195
105,DynPy,0.962727102,0.011955768,0.005307256,0.098058179,0.011578659,0.013289337,0.015703866,0.159507034,2.36E-07,0.053995225,0.147648652,0.1184524,0.300555928,0.28243502,0.028640239,0.094099493,0.026046323,0.427539169,1.083317869,0.215245775,0.399142062,0.130819194,0.706466358,0.295706964,23.45817418,0.011548506,0.013257701,0.015661116,0.159177412,0.137611468,0.003540019,0.045940595,0.020475606,1.04E-05,1.604663163,0.014348497,110.3540733
106,DynPy,1.0500658,0.011954288,0.005312611,0.098932494,0.011610008,0.013246985,0.015885461,0.242581445,2.36E-07,0.055821436,0.161977175,0.138174807,0.3520785,0.334873873,0.03037812,0.109576349,0.031096424,0.456115872,1.260130766,0.255884978,0.462261905,0.146631801,0.812368153,0.339486469,23.38265331,0.01158305,0.013218868,0.015846903,0.242134499,0.152088947,0.004615814,0.043081595,0.020487878,1.01E-05,1.6351496,0.014198566,108.6231766
107,DynPy,1.027179082,0.011954624,0.005312337,0.099058791,0.011643157,0.013300127,0.015920392,0.206765456,2.37E-07,0.055677085,0.153746941,0.133141636,0.345586797,0.32394676,0.029976302,0.106626235,0.033071582,0.451678477,1.226288885,0.272201557,0.448937984,0.14325284,0.805134947,0.336475017,27.65380253,0.011614447,0.013270148,0.015879355,0.206360884,0.143815827,0.004195775,0.036248536,0.017873049,1.02E-05,1.631369074,0.014149377,110.3239281
108,DynPy,1.32333925,0.011963489,0.005320157,0.098483928,0.011723819,0.013166154,0.015810761,0.114845948,2.37E-07,0.051633092,0.114495899,0.148669372,0.309314474,0.294275352,0.024300692,0.116011073,0.025952823,0.365214404,1.332228951,0.213597512,0.480935126,0.143916227,0.824415776,0.320663116,24.67892869,0.011722248,0.013164542,0.015808546,0.114833744,0.114068889,0.055764957,0.040390941,0.017141162,1.00E-05,1.499878846,0.016405786,107.5796854
109,DynPy,0.925546161,0.011956484,0.005309393,0.098715566,0.011557663,0.013259782,0.015750574,0.12283229,2.36E-07,0.053038981,0.130890526,0.110939313,0.316623397,0.297169112,0.026389075,0.087827626,0.027778442,0.396780772,1.010756493,0.228595997,0.373057213,0.121518034,0.674929512,0.283725364,25.44916386,0.011522641,0.013223052,0.015700684,0.122536905,0.120646764,0.002860185,0.035045959,0.020285004,1.04E-05,1.58169457,0.014653355,110.905611
110,DynPy,1.36123158,0.011963448,0.005316076,0.098465067,0.011682107,0.013223175,0.015954878,0.097079058,2.37E-07,0.052067767,0.107313237,0.14595071,0.342655998,0.327548151,0.027939893,0.115223551,0.029965645,0.420061635,1.324189203,0.247388794,0.481289599,0.147657595,0.853504574,0.337996893,23.06663539,0.01168069,0.013221709,0.015952854,0.097069719,0.1069508,0.05819001,0.041766102,0.020765634,9.98E-06,1.50493705,0.016411088,108.1008112
111,DynPy,0.949981881,0.011955691,0.0053104,0.098596589,0.011581667,0.013237161,0.01565933,0.156773517,2.36E-07,0.05438494,0.142200944,0.119348271,0.298743432,0.276607332,0.026274018,0.092512095,0.027925532,0.395199664,1.064413233,0.230022443,0.391411962,0.126312605,0.698808355,0.292121651,22.72143737,0.011550961,0.01320508,0.015615932,0.156443686,0.132371051,0.003505181,0.039922297,0.020671879,1.04E-05,1.620488797,0.014054177,110.1483603
112,DynPy,0.969785154,0.011955353,0.005310788,0.09881176,0.011647952,0.013236112,0.01580766,0.190344688,2.36E-07,0.05517369,0.151743311,0.123297765,0.292171833,0.272318722,0.024757608,0.095727906,0.027251523,0.372919974,1.101307653,0.22395982,0.401608856,0.125969601,0.702553462,0.291773645,24.7988916,0.01162005,0.01320713,0.015768077,0.189982889,0.142204618,0.003996376,0.04529236,0.019140858,1.04E-05,1.645839695,0.013630922,108.4395461
113,DynPy,0.952761526,0.011955424,0.005314925,0.098805095,0.011617837,0.013223077,0.015701801,0.159344238,2.36E-07,0.054343154,0.141511441,0.1225675,0.310727892,0.290046602,0.025704641,0.096768243,0.028072624,0.387044647,1.112428259,0.230863199,0.407337071,0.129129395,0.716860014,0.297861444,23.48469996,0.01158647,0.013190442,0.015657486,0.159002843,0.131561872,0.003536565,0.034258593,0.018964774,1.03E-05,1.613670071,0.014216434,110.1125972
114,DynPy,0.988476634,0.011955308,0.005316113,0.099171443,0.011551421,0.013281927,0.01580164,0.160602286,2.36E-07,0.054473824,0.144375791,0.124051185,0.332064977,0.31459227,0.030773315,0.099242777,0.032306135,0.4626518,1.1406234,0.265531167,0.422355337,0.138455128,0.77034541,0.325355877,22.33148052,0.011520002,0.013248904,0.015756712,0.160255641,0.134154648,0.003553696,0.036445365,0.020004822,1.02E-05,1.601063144,0.014580215,108.9316118
