Language,Weighted_Average,S_su,S_aa,S_fa,S_va,S_bu,S_pr,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_xc,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_va_ion,S_bu_ion,S_pro_ion,S_ac_ion,S_hco3_ion,S_nh3,S_cat,S_an,S_gas_h2,S_gas_ch4,S_gas_co2,time,,,
DynPy,0.866750201,0.011957114,0.005290279,0.09688848,0.011567663,0.013211975,0.01530619,0.11141759,2.37E-07,0.051594784,0.128388228,0.104974153,0.222885219,0.200163417,0.023585572,0.083322517,0.021237273,0.351681643,0.962356704,0.176499387,0.352745509,0.115566285,0.608908982,0.252002975,29.45877046,0.011531177,0.013173959,0.015255644,0.111138261,0.117953226,0.002602335,0.033434602,0.01584224,1.06E-05,1.55312766,0.014929613,51.17014098,,,
DynPy,1.410508541,0.011968183,0.005315759,0.098275609,0.011930037,0.013192291,0.015826424,0.090083891,2.37E-07,0.051913612,0.098505962,0.169370758,0.37824504,0.356920258,0.018733539,0.133508273,0.035711709,0.292457658,1.534335082,0.296091431,0.540153222,0.152504541,0.935950616,0.359267589,13.37353221,0.011928494,0.013190735,0.01582428,0.090074635,0.098150933,0.064931903,0.021581926,0.026169714,9.76E-06,1.478026554,0.017059737,51.14195943,,,
DynPy,1.490979725,0.011970955,0.005315301,0.100005159,0.011680307,0.013267346,0.016170589,0.065477322,2.36E-07,0.052746347,0.107550388,0.155707172,0.286853207,0.269634177,0.031712896,0.121407632,0.024627831,0.469915851,1.39548117,0.199937598,0.508194535,0.156562021,0.89548283,0.345788195,24.17560474,0.011679327,0.013266331,0.016169168,0.065472957,0.107298575,0.076194013,0.053155196,0.024045392,9.91E-06,1.521768965,0.016270281,50.77426505,,,
DynPy,0.819093407,0.011961173,0.005298317,0.096150301,0.011373616,0.012916514,0.015416346,0.08324884,2.32E-07,0.053369804,0.11080283,0.077805636,0.279626776,0.252416936,0.015216703,0.060695821,0.023983763,0.234596096,0.700141017,0.201025971,0.260023923,0.081189023,0.480140104,0.202778095,18.89263207,0.011337744,0.01287935,0.015365439,0.08304014,0.101797482,0.001928904,0.053799721,0.02630884,1.08E-05,1.651961628,0.012870392,51.06307244,,,
DynPy,1.035109364,0.011955119,0.005305784,0.10009564,0.011461007,0.013253872,0.015571171,0.230909779,2.39E-07,0.055634271,0.16887039,0.12622784,0.425809897,0.398509174,0.034894712,0.102182576,0.024699965,0.515851082,1.176646386,0.200539073,0.439623203,0.148609356,0.764440238,0.318882303,16.76866848,0.011436037,0.013227533,0.015535652,0.230510001,0.159154597,0.004484875,0.054760888,0.013470514,1.04E-05,1.642139586,0.013885158,51.21292377,,,
DynPy,1.579858413,0.011977206,0.005321693,0.096129821,0.011932968,0.013126031,0.015735953,0.098543694,2.36E-07,0.051250684,0.124231986,0.184287078,0.338642891,0.315265976,0.018340307,0.148434255,0.023765734,0.277911016,1.703918183,0.199065919,0.598755586,0.16556794,0.973422427,0.356036827,28.50665429,0.011931888,0.013124947,0.015734462,0.09853661,0.123918398,0.086712157,0.044462692,0.016283061,9.62E-06,1.451225715,0.017563436,51.78859329,,,
DynPy,1.615405491,0.011970148,0.005323153,0.098620049,0.011737754,0.013233656,0.01575209,0.074329005,2.39E-07,0.05400882,0.105946712,0.168661409,0.377101821,0.367695936,0.029736841,0.13365649,0.040533197,0.453194377,1.53398342,0.335851971,0.554860152,0.16990574,1.018123875,0.396279933,35.37233038,0.011736792,0.013232666,0.015750738,0.074324165,0.105704386,0.083520802,0.043448513,0.021425291,9.73E-06,1.525812572,0.016554051,51.16588879,,,
DynPy,1.062988324,0.011954661,0.005318726,0.099320654,0.011435793,0.013293696,0.015607776,0.170006009,2.36E-07,0.05497131,0.148029322,0.132855402,0.384572363,0.357425429,0.03949361,0.10994881,0.040672986,0.59298525,1.263033866,0.334983614,0.475301568,0.163441079,0.899078508,0.387081957,30.09847093,0.011403722,0.013259688,0.015561949,0.169627084,0.137238279,0.003694109,0.029083244,0.018078694,9.83E-06,1.577825648,0.015325554,51.61591101,,,
DynPy,1.61546143,0.01195992,0.005327136,0.100626073,0.011712693,0.013314321,0.016239125,0.132590539,2.38E-07,0.053130228,0.122376133,0.184186504,0.350154194,0.337877528,0.039333054,0.148863056,0.030728019,0.583065808,1.707124514,0.249288609,0.62193105,0.192096799,1.084877627,0.424323707,35.14554992,0.011711433,0.013313014,0.016237295,0.132579205,0.122009006,0.078779194,0.035897124,0.016925399,9.37E-06,1.467838157,0.017831047,50.87468386,,,
DynPy,0.765526477,0.011962041,0.005305688,0.097881834,0.011151074,0.013196375,0.015025179,0.058756508,2.35E-07,0.047367009,0.088701811,0.074371032,0.275428415,0.245952677,0.026593806,0.059258627,0.016770348,0.391839117,0.682677402,0.137280729,0.264546584,0.098514573,0.488818383,0.209747979,14.70764818,0.011092534,0.013133164,0.014942604,0.058511226,0.077296318,0.001116465,0.021957621,0.016732592,1.07E-05,1.44706411,0.016338853,51.51715469,,,
DynPy,1.409873544,0.011966016,0.005318322,0.100430884,0.011887923,0.013150764,0.015902992,0.139525013,2.38E-07,0.052507171,0.105757286,0.160206451,0.406735252,0.380962191,0.017527003,0.125435651,0.038224945,0.277558442,1.440888042,0.311733329,0.509266215,0.142962749,0.905770712,0.347238722,32.50599264,0.011886445,0.013149272,0.015900921,0.13951123,0.105390798,0.062917563,0.022447596,0.011872416,9.82E-06,1.496488593,0.016790258,50.74394822,,,
DynPy,1.252843592,0.011962893,0.005312259,0.099309104,0.011584088,0.013104094,0.016190721,0.123710573,2.35E-07,0.051150487,0.122122776,0.133469159,0.255288364,0.241420617,0.024786231,0.10272429,0.02369474,0.370890572,1.181444332,0.193253385,0.432218491,0.129474635,0.745282465,0.29629773,27.96175064,0.011582473,0.013102428,0.016188358,0.123696876,0.121648646,0.048834286,0.05302655,0.013787099,1.01E-05,1.502648042,0.016137268,50.89924288,,,
DynPy,1.001209178,0.011956282,0.005314033,0.09977067,0.011330197,0.013309145,0.015792432,0.146128385,2.35E-07,0.055491897,0.141043982,0.112878668,0.337015413,0.308645607,0.036307295,0.08895787,0.033464209,0.542103093,1.022877712,0.27377772,0.38989369,0.137120047,0.751221243,0.327065747,25.6951021,0.011300292,0.013277101,0.015748791,0.145821859,0.131327058,0.003329656,0.048810076,0.024475107,1.02E-05,1.640341447,0.013891965,50.99403024,,,
DynPy,0.861885059,0.011958973,0.005299833,0.094566237,0.011418832,0.013262495,0.015298842,0.083112743,2.31E-07,0.050219718,0.113403102,0.090727475,0.342837465,0.319215794,0.026389503,0.073248541,0.018028437,0.389999525,0.844593517,0.152117934,0.316467383,0.109947848,0.562981603,0.239566569,17.11312054,0.011376464,0.013217601,0.015239412,0.082867599,0.102708279,0.001918035,0.043797798,0.028330429,1.04E-05,1.521679782,0.015300602,51.24732876,,,
DynPy,1.847621672,0.011992271,0.005328608,0.098884974,0.011960018,0.013204827,0.015634187,0.06942608,2.36E-07,0.051973091,0.059876501,0.189540701,0.356545649,0.341462742,0.019815126,0.148455445,0.040245289,0.310892958,1.702084606,0.332420611,0.598715654,0.169965937,1.084032688,0.400757621,22.70786154,0.011959506,0.013204311,0.015633485,0.069423716,0.059804819,0.123642227,0.022106122,0.026800295,9.43E-06,1.450986745,0.01789292,50.63437796,,,
DynPy,1.063304475,0.011953714,0.005309603,0.099622211,0.011479172,0.013262178,0.015941845,0.221408442,2.38E-07,0.054170517,0.156203031,0.147973859,0.437281231,0.411272529,0.039000063,0.115268185,0.024249819,0.574450462,1.3262913,0.197556636,0.494993286,0.163537358,0.843973103,0.350586109,30.43258241,0.011448884,0.013230257,0.015897804,0.220944145,0.145444762,0.004366153,0.024477833,0.018908315,1.01E-05,1.569355911,0.015377749,51.15681648,,,
DynPy,0.912835355,0.011958466,0.005322598,0.098565658,0.011345244,0.013195301,0.015022758,0.09135633,2.37E-07,0.051059978,0.119088101,0.094189205,0.385540071,0.367705531,0.027013298,0.074387953,0.02418716,0.402999447,0.854069195,0.198795969,0.323800565,0.114365073,0.596019129,0.252496784,38.13784598,0.011305794,0.013153443,0.014968068,0.091103821,0.108502623,0.002122262,0.042624108,0.02449434,1.06E-05,1.538352917,0.015135463,50.84072304,,,
DynPy,1.358433592,0.011964304,0.005307822,0.100769686,0.011744185,0.01327483,0.015446484,0.109725089,2.35E-07,0.052434846,0.109885528,0.135801723,0.316450805,0.291266855,0.024423842,0.105790242,0.03770871,0.375572202,1.217676418,0.306508625,0.439168876,0.138253357,0.826424239,0.334567857,36.06375605,0.011742856,0.01327346,0.015444654,0.109715229,0.109539007,0.056426926,0.050443544,0.018274411,9.99E-06,1.523982996,0.016004383,50.6929903,,,
DynPy,1.591427341,0.011962401,0.005319979,0.100790523,0.011725044,0.013290641,0.015911156,0.102452512,2.36E-07,0.054326049,0.097508678,0.173165515,0.435319441,0.419979021,0.035062937,0.141811742,0.041340566,0.529994845,1.628466401,0.336354731,0.59091383,0.183554596,1.07838869,0.431418073,25.88919423,0.011723911,0.013289469,0.015909545,0.102444642,0.097245718,0.07862529,0.02142498,0.016821747,9.43E-06,1.516310176,0.01686345,50.8372879,,,
DynPy,0.901092538,0.011957798,0.005290355,0.100295492,0.011311334,0.013337244,0.015586635,0.10411676,2.37E-07,0.052586516,0.128117269,0.099209295,0.240460091,0.216115161,0.033911502,0.07988933,0.031959739,0.507393463,0.922705329,0.260329751,0.351421775,0.126736703,0.686025992,0.298439336,13.96075211,0.011275215,0.013298393,0.015534527,0.103852504,0.117585698,0.002430017,0.038081317,0.015375751,1.04E-05,1.560918953,0.015103362,51.22850823,,,
DynPy,0.846660659,0.011961471,0.005316287,0.098596383,0.011265084,0.013551289,0.014862988,0.070907234,2.32E-07,0.050385955,0.107451931,0.076608238,0.205892889,0.194992949,0.030608827,0.058963112,0.028169353,0.457020857,0.677907838,0.231989586,0.262845304,0.106107333,0.556001923,0.251063023,25.62813982,0.011220945,0.013502847,0.014802018,0.070686367,0.096805022,0.001535058,0.045576169,0.022469025,1.05E-05,1.526354475,0.015226371,51.14315295,,,
DynPy,0.804038171,0.011963044,0.005292056,0.097275767,0.011161058,0.013556054,0.014982646,0.076321589,2.34E-07,0.05195248,0.11559857,0.069591186,0.222468626,0.210232151,0.031129658,0.054070436,0.017781376,0.457090396,0.624505672,0.146577887,0.244524706,0.100726022,0.480007836,0.215758811,20.29994505,0.011124941,0.013516036,0.014931886,0.076125281,0.105978932,0.001682487,0.050513815,0.010982424,1.08E-05,1.600831829,0.013806005,51.13404584,,,
DynPy,0.998394059,0.011953833,0.005313242,0.098036773,0.011806505,0.013257737,0.016114594,0.221431313,2.34E-07,0.053070029,0.158367659,0.145745846,0.3184441,0.296574835,0.024948228,0.11731889,0.017246861,0.3685185,1.348958131,0.141001308,0.482957889,0.142966003,0.765537683,0.306202371,19.38060943,0.011776073,0.013226564,0.016071104,0.220977699,0.147695886,0.00439929,0.036835226,0.026749799,1.01E-05,1.559795807,0.01529628,51.08801293,,,
DynPy,3.239505189,0.01191904,0.00531994,0.098963891,0.011853652,0.013035761,0.016116063,8.083727322,2.35E-07,0.061298658,0.103406949,0.173946663,0.372352048,0.338059137,0.015874891,0.1323153,0.027494426,0.247113958,1.519391416,0.225675141,0.536928684,0.14431116,0.521293268,0.333242491,37.7940938,0.011754573,0.012936316,0.015975065,8.02996394,0.083684956,0.001644196,0.056340971,0.019210233,1.16E-05,1.967717319,0.007353358,50.94557714,,,
DynPy,1.010926313,0.01195459,0.005310596,0.098175618,0.011733459,0.013255553,0.016189753,0.228319641,2.37E-07,0.054925502,0.161694618,0.13354136,0.338983272,0.327400624,0.024672275,0.10523681,0.026088368,0.370801413,1.210696616,0.215424658,0.43723895,0.131826502,0.745219541,0.302745511,35.56197289,0.011706313,0.013227579,0.016150536,0.227899858,0.151849436,0.004476743,0.040121157,0.013491632,1.04E-05,1.6264339,0.014111822,50.87850928,,,
DynPy,1.521037974,0.011963028,0.005311742,0.099606716,0.011768297,0.01335459,0.016221238,0.08974896,2.39E-07,0.053718265,0.093151904,0.162649163,0.355177923,0.342755087,0.033561145,0.133273946,0.04089095,0.508011431,1.53283356,0.336086389,0.553855983,0.170738673,1.025514002,0.407198461,13.92089382,0.011767145,0.013353398,0.016219576,0.089741983,0.092897688,0.073369791,0.029785207,0.024464439,9.65E-06,1.511012603,0.016913662,51.08123112,,,
DynPy,1.882617366,0.011972616,0.005313389,0.099017312,0.011832918,0.013187974,0.015686433,0.127794305,2.38E-07,0.053049308,0.0885065,0.171847921,0.432032217,0.410201563,0.024153017,0.138034125,0.03370203,0.368504202,1.587058944,0.277413201,0.565157446,0.165764544,1.012364494,0.374818151,15.23773461,0.01183258,0.01318763,0.015685963,0.127791398,0.088435694,0.126729338,0.056778978,0.011133174,8.79E-06,1.412216455,0.019492223,50.38484931,,,
DynPy,0.874417529,0.011956297,0.005327796,0.097352813,0.01147445,0.013165218,0.01528897,0.109100919,2.32E-07,0.052210703,0.115415569,0.113058206,0.256324893,0.23134172,0.025568641,0.083619897,0.01904426,0.378613381,0.959015034,0.157037113,0.357433967,0.118645173,0.611315966,0.257249207,34.50542513,0.01143484,0.013123757,0.015233714,0.108801546,0.105224383,0.002565609,0.020086523,0.023381312,1.04E-05,1.573846243,0.014577405,51.28646207,,,
DynPy,1.037750479,0.01195457,0.005312915,0.100540623,0.011617864,0.013218452,0.01536263,0.167957898,2.37E-07,0.054760636,0.140986538,0.13415477,0.381028424,0.362340966,0.027313331,0.105498414,0.04131799,0.419399061,1.213206017,0.337017227,0.444084703,0.143287304,0.829368571,0.348732666,33.75938206,0.011584728,0.01318406,0.015316754,0.167577158,0.13054634,0.003669303,0.029176692,0.026222086,1.01E-05,1.593212289,0.014846289,51.14192605,,,
DynPy,1.653103529,0.011974211,0.005332856,0.100224995,0.011818669,0.013303278,0.015699485,0.069812747,2.37E-07,0.053445673,0.097063296,0.159800492,0.327643709,0.307976168,0.027779643,0.129356367,0.04058203,0.425171363,1.481988266,0.331763575,0.53295646,0.16344419,0.995153057,0.387177374,24.59481138,0.011817995,0.013302587,0.015698548,0.069809586,0.096908864,0.093526401,0.053619153,0.02158706,9.70E-06,1.515439875,0.016580844,50.78556323,,,
DynPy,1.544229756,0.011962029,0.005319649,0.098114113,0.011756317,0.013278596,0.016156488,0.100512122,2.38E-07,0.053169243,0.098688239,0.181031408,0.435052026,0.424515159,0.03405343,0.144210394,0.02787659,0.505947383,1.656093769,0.230519122,0.598337829,0.181007079,1.021927005,0.395732558,28.64933883,0.011754921,0.013277158,0.01615448,0.100502645,0.098361742,0.073114299,0.021699089,0.029387687,9.63E-06,1.495608784,0.017070361,50.53953266,,,
DynPy,1.000447702,0.011954282,0.005304581,0.097828293,0.011668726,0.013318438,0.015478103,0.192927592,2.36E-07,0.053181607,0.154838746,0.138438012,0.291486816,0.269829613,0.032006147,0.112844052,0.021430254,0.472261335,1.299665524,0.176639969,0.473954338,0.154764554,0.790486998,0.3244846,16.27623803,0.011637422,0.013285845,0.015434629,0.192516246,0.144008026,0.004019338,0.039612119,0.026737384,1.01E-05,1.553082671,0.015419444,51.39033723,,,
DynPy,0.868348638,0.011957222,0.005312964,0.09409613,0.011405142,0.013267179,0.015761065,0.111776797,2.38E-07,0.051518735,0.129889261,0.10400119,0.294578909,0.276167468,0.02860452,0.077632892,0.018501839,0.421469587,0.892833597,0.157007733,0.336332122,0.114613019,0.591188271,0.247240305,17.8484274,0.011369866,0.013229745,0.015710027,0.111502009,0.119521355,0.002628105,0.035568017,0.015399469,1.07E-05,1.555649281,0.014842708,51.25841737,,,
DynPy,0.950422321,0.01195585,0.005306935,0.095199123,0.011339677,0.013251034,0.015904329,0.149613389,2.33E-07,0.054367535,0.141080649,0.117595074,0.342459969,0.320462149,0.037387411,0.095425289,0.019371349,0.548098615,1.09866292,0.162833744,0.416726392,0.142757406,0.719885,0.307918172,13.78761297,0.011308916,0.013218242,0.015859157,0.14929082,0.131109313,0.003377374,0.037295507,0.017792126,1.02E-05,1.612830177,0.014250284,51.59214759,,,
DynPy,0.866912082,0.011960581,0.005315956,0.095655693,0.011114701,0.013386114,0.015416977,0.068572879,2.37E-07,0.050837474,0.096023341,0.081301823,0.350973232,0.332647733,0.034155909,0.064279831,0.02295897,0.504040545,0.739056187,0.193239303,0.290675675,0.11286009,0.573400229,0.251268879,37.09351128,0.011065786,0.013332365,0.015345945,0.068332945,0.085461034,0.001452927,0.026547007,0.019593342,1.06E-05,1.536673493,0.015085773,51.00695515,,,
DynPy,2.452566316,0.011945381,0.005315139,0.098056273,0.011668912,0.013232406,0.015815303,4.69705811,2.37E-07,0.053450138,0.129302451,0.188055115,0.408994894,0.394833841,0.038394634,0.150385913,0.025230475,0.566362102,1.728358548,0.208305503,0.62966063,0.196120434,0.848336686,0.412871769,15.13697967,0.011657855,0.01322097,0.015799611,4.693522077,0.125962133,0.014701153,0.046476475,0.0202507,9.48E-06,1.491763802,0.017326915,51.23600578,,,
DynPy,1.021571065,0.011954907,0.005325949,0.099488311,0.011571324,0.013475752,0.016175808,0.143066861,2.37E-07,0.054629031,0.13362829,0.129578188,0.273570269,0.261966413,0.038462557,0.10490284,0.040100021,0.578029409,1.203481043,0.329847626,0.448922577,0.152427833,0.868468849,0.372059534,34.84788724,0.011535244,0.01343742,0.016123001,0.142712289,0.122881938,0.00324861,0.020016318,0.020950242,9.97E-06,1.575809414,0.015332924,51.03906012,,,
DynPy,2.563384394,0.011931324,0.005332488,0.097701759,0.011898014,0.013127467,0.015776949,5.76337574,2.37E-07,0.0537386,0.13743744,0.172107607,0.321663578,0.292999922,0.01802702,0.131518265,0.018236021,0.271241763,1.506737871,0.149879211,0.532770199,0.148822792,0.584594889,0.311453629,37.58020367,0.011833888,0.013062909,0.015687931,5.738674272,0.11935409,0.002517243,0.051519244,0.011809923,1.09E-05,1.651702795,0.013025664,50.99510312,,,
DynPy,1.371096705,0.01196232,0.005331001,0.097721124,0.011722699,0.01324745,0.015746697,0.109151769,2.38E-07,0.052070751,0.109507497,0.155873913,0.352702994,0.339122797,0.029764321,0.124315079,0.022690522,0.440752927,1.424681847,0.187425037,0.517235921,0.159913771,0.873209315,0.339416548,33.69711694,0.011721204,0.013245909,0.015744594,0.109140712,0.109118372,0.060282717,0.026681361,0.01115734,9.95E-06,1.500754845,0.016578929,50.75454092,,,
DynPy,0.922331042,0.011954914,0.005330131,0.096725842,0.011601546,0.013182294,0.016144224,0.171033215,2.38E-07,0.052233601,0.148947592,0.129173673,0.263121784,0.24661866,0.026148543,0.098878964,0.016183806,0.384693848,1.133444997,0.133674581,0.416492296,0.127795115,0.671962877,0.270980145,31.43685517,0.011570103,0.013149702,0.016098412,0.170664804,0.138429265,0.003713245,0.027451868,0.01153433,1.05E-05,1.5570303,0.015037886,51.42112994,,,
DynPy,0.984395457,0.011954455,0.005330443,0.099478628,0.011615893,0.013258278,0.015647267,0.159501195,2.36E-07,0.052161151,0.14167815,0.135964147,0.399264956,0.389040163,0.029664033,0.104812998,0.021710798,0.438792854,1.201371921,0.176538366,0.442034788,0.142339843,0.745577657,0.306112895,35.59653683,0.011581144,0.013222097,0.015598259,0.15912195,0.130712434,0.003549614,0.021059591,0.019997363,1.02E-05,1.533023318,0.015677887,51.21834803,,,
DynPy,1.029331108,0.011955047,0.005329939,0.098179299,0.011579507,0.013363464,0.015764379,0.193542518,2.35E-07,0.054010717,0.162489336,0.127304247,0.35040774,0.336445114,0.034542191,0.10419103,0.02561379,0.511454096,1.194427215,0.211295784,0.443274353,0.148281278,0.778329563,0.328707542,18.36004444,0.011551125,0.013333585,0.015723922,0.193165506,0.152043933,0.004035185,0.056378951,0.024306028,1.01E-05,1.583523904,0.014908939,51.38960576,,,
DynPy,0.835260993,0.011957861,0.005290451,0.098810487,0.011465479,0.013022759,0.015927179,0.113364294,2.36E-07,0.052590239,0.12769292,0.098521074,0.273582272,0.260731269,0.019016606,0.073790139,0.019289995,0.285360686,0.852220699,0.157331458,0.313976443,0.096148323,0.532719911,0.219614875,25.48326239,0.01143219,0.012988267,0.015878763,0.113102691,0.118079552,0.002648257,0.034933102,0.010680747,1.08E-05,1.609295716,0.013749981,50.87837338,,,
